order_id,customer_id,order_status,order_purchase_ts,order_delivered_customer_ts,order_estimated_delivery_ts,is_late_delivery,items_value,freight_value,payment_value,gross_value
190e8611451cfad038f032f548f44c12,c66b54f9bc3001f6550cec597c77f8fe,delivered,2017-03-14T16:12:29.0000000,2017-03-27T13:33:01.0000000,2017-04-12T00:00:00.0000000,0,84.90,24.79,109.69,109.69
6cadbcdea4da5368c7a801ce027f23f1,501c9cd7188003067cfbe04791e39d5b,delivered,2018-06-19T19:24:24.0000000,2018-06-21T17:11:13.0000000,2018-06-29T00:00:00.0000000,0,189.90,8.59,198.49,198.49
e6fc4ea08434b40ac98a0cb284e5a8eb,0809899bfc84b0bc917a8c279c5dbb5b,delivered,2018-07-17T18:36:02.0000000,2018-07-23T18:40:53.0000000,2018-08-06T00:00:00.0000000,0,24.90,19.08,43.98,43.98
fc0973ba8c96e67e0cfb458c1bac3a6a,95cca40cba8d9b592aa024f66b6ded35,delivered,2017-02-09T10:51:03.0000000,2017-03-08T17:59:10.0000000,2017-03-10T00:00:00.0000000,0,24.99,14.52,39.51,39.51
0d3528428e45b7c383b746222c715332,ee44d2be8e1662dc62aeadc5cc6b0965,delivered,2018-01-02T14:54:52.0000000,2018-01-13T00:19:13.0000000,2018-01-26T00:00:00.0000000,0,68.99,14.23,83.22,83.22
9dfbb7e30aa5cef397424ccd6e8edb36,fe5a1f08f1c468c24a9bbfa507678cca,delivered,2017-12-14T17:34:09.0000000,2017-12-26T21:54:45.0000000,2018-01-09T00:00:00.0000000,0,72.90,14.26,87.16,87.16
914e3f7135c8d9046278a046552ebb6e,078bfceb258f6ee262174cbf251aa763,shipped,2017-04-11T12:22:13.0000000,,2017-05-16T00:00:00.0000000,0,33.20,29.39,62.59,62.59
481f2db41ea6571226192db2b584fa6e,bae2e17717f1e6f357bbac0107dabfd6,delivered,2017-01-26T18:27:04.0000000,2017-02-13T13:34:45.0000000,2017-02-22T00:00:00.0000000,0,30.97,14.52,45.49,45.49
331d08be3644402c007ee13cf7e21533,da71cfb20c75ac5ca5fd0552932a6952,delivered,2018-03-06T14:57:16.0000000,2018-03-08T20:58:24.0000000,2018-03-19T00:00:00.0000000,0,70.00,20.18,90.18,90.18
96245f4488be31192a246b608e6deec4,fba3732f0dcc23e5c1be212d0c297f01,delivered,2018-05-01T19:45:49.0000000,2018-05-11T17:31:57.0000000,2018-05-28T00:00:00.0000000,0,99.90,16.29,116.19,116.19
30300815be5e1666c028d3c07e86f847,af7a3089208b3025628fce28d1d4576c,delivered,2018-04-12T21:42:13.0000000,2018-04-24T19:04:44.0000000,2018-05-07T00:00:00.0000000,0,19.60,30.46,50.06,50.06
9080ebdad2fcd9c48834d12a13059598,750a271fdcccf222476369e4340d7274,delivered,2017-11-27T15:56:53.0000000,2017-12-11T17:37:09.0000000,2017-12-20T00:00:00.0000000,0,49.00,17.64,66.64,66.64
03d842e44ef7cae41da34acb402983fa,68b7ff9f504488d359f5933200a0bacf,delivered,2018-07-20T10:46:14.0000000,2018-07-27T15:44:50.0000000,2018-08-09T00:00:00.0000000,0,59.90,43.22,103.12,103.12
7131224bb3afd2aa3e6b81ca40bd8e4a,6d17655475970195afeb70c1f2fa4b80,delivered,2017-12-14T10:19:21.0000000,2017-12-17T16:36:41.0000000,2018-01-03T00:00:00.0000000,0,129.99,14.51,144.50,144.50
01380d0df5b7dc8bd13f2266a57bd42c,c903ba1283fbd5c51a9bad4ec9fd8d97,delivered,2017-04-17T19:32:46.0000000,2017-04-21T11:24:32.0000000,2017-05-08T00:00:00.0000000,0,16.90,10.96,27.86,27.86
1594012ccc1b0770373ce691d697e5ae,e957d597f76d275f40a848397fb6c7c3,delivered,2018-04-23T19:05:57.0000000,2018-04-27T22:08:35.0000000,2018-05-08T00:00:00.0000000,0,330.00,32.17,362.17,362.17
02bee300cb834a5d334ae42fdc325e7a,9172f54a6e979ee28aaaada718189c9b,delivered,2018-06-19T17:51:45.0000000,2018-06-21T19:11:42.0000000,2018-06-29T00:00:00.0000000,0,195.90,8.63,204.53,204.53
8b669c19c5b4dda001b9c7e14c8b0ce7,aab5f71172c9d9ed6a13eab7abe2b1c2,delivered,2018-06-15T15:52:21.0000000,2018-06-22T00:27:42.0000000,2018-06-28T00:00:00.0000000,0,137.28,23.00,160.28,160.28
751410acff2d9dbfee9158ae8e21d6d6,3e0d49ed5998234cb45d06c5ed7bcdf7,delivered,2018-03-10T15:06:18.0000000,2018-03-27T20:32:45.0000000,2018-04-12T00:00:00.0000000,0,679.00,56.88,735.88,735.88
7a268da1c6173cf3d0847a89afdaf84e,293407b5065d8fd7fa7077179c1cca3b,delivered,2018-07-23T19:10:00.0000000,2018-08-14T17:21:32.0000000,2018-08-10T00:00:00.0000000,1,129.99,19.82,149.81,149.81
d5b0848c1878546fbebe673d1d679b83,300cbcf2f05d4b9e0c68b316a05c0057,delivered,2018-04-24T08:43:53.0000000,2018-04-30T18:15:38.0000000,2018-05-14T00:00:00.0000000,0,39.90,12.79,52.69,52.69
82a6ea37c0c3ed2f6fe3a6029adbc589,9997d3fac97d1dd96ce13a68158e84ce,delivered,2018-03-20T11:42:25.0000000,2018-03-29T23:04:30.0000000,2018-04-18T00:00:00.0000000,0,19.90,17.06,36.96,36.96
e2fd3a04faecd73308b8d940dc3ab303,27436e9495d5df1bcb0b2240182960d6,delivered,2017-11-07T12:48:35.0000000,2017-11-20T19:43:03.0000000,2017-11-30T00:00:00.0000000,0,610.00,65.01,675.01,675.01
c4641ce744fc935456a95bc0c628a43c,cd717f4d257d83f8fc1444f73167b8d6,delivered,2018-06-27T10:25:10.0000000,2018-07-03T20:24:52.0000000,2018-07-23T00:00:00.0000000,0,37.47,18.36,55.83,55.83
b8cd3107b41b1232ec5ccc2958000acf,e7958b1dac84719b0e9250e063421045,delivered,2017-08-03T12:26:40.0000000,2017-08-25T18:37:37.0000000,2017-09-06T00:00:00.0000000,0,339.90,27.66,367.56,367.56
0e44c0c94c728c1ff7a501f705dd0e24,0f02dbc254d79af01b858e657016eb22,delivered,2017-08-03T09:38:26.0000000,2017-08-10T19:28:44.0000000,2017-08-25T00:00:00.0000000,0,105.00,17.98,122.98,122.98
97c2627d2b03483506cc348366822516,09041c3c23930a8bc1fe230bbc1ed19e,delivered,2018-03-30T09:24:16.0000000,2018-04-25T01:05:18.0000000,2018-04-27T00:00:00.0000000,0,152.00,17.61,169.61,169.61
4a34aa679137ec3d1b3ad0c4c8b7a7e5,9dfc1bb87ef24d2ce198b900048195f0,delivered,2018-03-16T13:32:49.0000000,2018-04-15T21:04:20.0000000,2018-04-10T00:00:00.0000000,1,129.00,65.89,194.89,194.89
fbd089d5e60178e50dfa3b157adc9dd8,35de873c66b67f107ac2236632eb58cd,delivered,2017-08-25T16:11:53.0000000,2017-08-29T19:43:09.0000000,2017-09-08T00:00:00.0000000,0,69.90,12.48,82.38,82.38
bbfbe3c62a4a810fb97d10267acb5f10,3e2f1eaa74e606c93ef2847f45b71a84,delivered,2017-03-24T10:27:25.0000000,2017-04-17T15:12:32.0000000,2017-04-24T00:00:00.0000000,0,34.99,17.78,52.77,52.77
30fe274ae9909568c501af6539d4306f,16fbb85003b2c83ea0ff31ed5022b9eb,delivered,2018-06-29T15:09:58.0000000,2018-07-06T12:47:54.0000000,2018-07-16T00:00:00.0000000,0,14.90,8.29,23.19,23.19
f1847d849e2d6711494f463343546542,d923a6f627368b7d0c3821d8dbd504b3,delivered,2017-12-15T22:24:06.0000000,2018-01-03T18:52:36.0000000,2018-01-12T00:00:00.0000000,0,12.90,15.10,28.00,28.00
880835c91a5227560bdb8d0f45c60579,410a24845e470f3c52bb78f084d359b5,processing,2017-03-08T09:10:55.0000000,,2017-04-04T00:00:00.0000000,0,79.00,17.98,96.98,96.98
b622754849d8831e9fd50f34f6b9a88b,fe250657d695f666b5f59845eb482823,delivered,2018-03-06T12:12:15.0000000,2018-03-23T20:08:27.0000000,2018-03-28T00:00:00.0000000,0,196.90,19.26,216.16,216.16
6b8dc65729f47b72edbe497fdc431c87,d05ee8d1fcfa1735b7de95c11b13cfcd,delivered,2018-06-25T14:09:03.0000000,2018-06-29T22:38:34.0000000,2018-07-20T00:00:00.0000000,0,47.90,19.53,67.43,67.43
2a03326bc3dd548e425fafa5c7be54ed,6d44f5e3a4196e1fd1cdee36fbc3c4e4,delivered,2018-06-16T13:37:17.0000000,2018-06-26T19:22:40.0000000,2018-07-12T00:00:00.0000000,0,49.99,15.45,65.44,65.44
237f9d2cdf1d87f8b252ad4e11bb42a7,829161c749b57a5e1a33703a77718e05,delivered,2018-02-17T20:54:11.0000000,2018-03-02T22:39:33.0000000,2018-03-21T00:00:00.0000000,0,90.00,21.43,111.43,111.43
05b2ebbb3869fd116a0a1c247ba70d00,115f6268f9705c6ed3b4119c8fe5f85e,delivered,2017-05-17T11:07:52.0000000,2017-05-24T13:16:01.0000000,2017-06-21T00:00:00.0000000,0,21.90,11.85,33.75,33.75
543a9bf05657bd3c5099de23d13139a1,d9721a87b4755c5e9a9f9a67ef484575,delivered,2017-03-15T08:19:58.0000000,2017-03-28T13:04:07.0000000,2017-04-13T00:00:00.0000000,0,259.80,61.89,321.69,321.69
529e1bb30ba6e4c420219a539593eee0,25aac06f1c893b78c7d26ff0a5308eae,delivered,2018-01-21T22:03:00.0000000,2018-02-09T18:52:35.0000000,2018-03-02T00:00:00.0000000,0,59.00,16.17,75.17,75.17
c6f02030f6bc633b8073c50178eb2833,28eaee40e9840e3442fb15d7c3655af3,delivered,2018-06-26T12:15:07.0000000,2018-07-04T19:25:41.0000000,2018-07-25T00:00:00.0000000,0,169.99,23.99,193.98,193.98
7150170dd81a1532b5906d0cc50618b3,660ca825143d9c95d6c9e88b80bfa6c6,delivered,2018-01-11T08:30:28.0000000,2018-01-19T17:59:10.0000000,2018-02-06T00:00:00.0000000,0,29.90,15.10,45.00,45.00
a1044dbf7beb1971c71d7b0f94836313,0310b25c98b10f9c6d22b9009455df37,delivered,2018-08-01T00:54:05.0000000,2018-08-09T23:51:22.0000000,2018-08-27T00:00:00.0000000,0,142.00,37.90,179.90,179.90
7f7b3e8f848e23fbcd3d2e096d12ef94,1eea983564b20daaf35af83ca571e950,delivered,2018-06-25T21:15:58.0000000,2018-07-06T13:11:20.0000000,2018-07-19T00:00:00.0000000,0,55.00,18.49,73.49,73.49
5370a96022220f889db213211b32740d,d57a120a63ef1c58d8704dbf52553318,delivered,2018-08-23T13:48:07.0000000,2018-08-29T14:26:47.0000000,2018-09-19T00:00:00.0000000,0,179.90,15.71,195.61,195.61
79832b7cb59ac6f887088ffd686e1d5e,ce3e77ff426cf554944d321064dd87f2,delivered,2017-11-21T08:52:33.0000000,2017-12-01T00:33:58.0000000,2017-12-15T00:00:00.0000000,0,59.90,19.66,79.56,79.56
fd0ea050aa7cb8693f02b9176d021a0a,eed8a1ec0be1729660683e943d605df5,delivered,2017-09-08T16:38:17.0000000,2017-09-18T20:56:51.0000000,2017-09-28T00:00:00.0000000,0,369.00,47.04,416.04,416.04
0334c2700a7e8ac0f3efeb36b4a91e68,48ee4490f797cdb00bf00f9255351ee4,delivered,2017-09-06T22:41:34.0000000,2017-09-19T19:52:37.0000000,2017-10-05T00:00:00.0000000,0,55.00,16.15,71.15,71.15
05e6501cdfbd86fe9a3a788c3d411091,a0262fcf5f286681fc96c8d2b8396208,delivered,2017-10-16T14:49:14.0000000,2017-10-19T22:07:33.0000000,2017-11-01T00:00:00.0000000,0,75.00,13.55,88.55,88.55
35e836760fcb033c916131ff094d1d21,52ea3af8cfa23076f574fe22f73e47ee,delivered,2018-03-02T15:57:44.0000000,2018-03-23T00:58:33.0000000,2018-04-04T00:00:00.0000000,0,499.90,19.94,519.84,519.84
3459f554a17b52bc945b6cb98f90142e,8d32ea7086cee1b02c9de6d5ffcb00d4,delivered,2018-03-25T13:42:17.0000000,2018-04-07T21:28:41.0000000,2018-04-06T00:00:00.0000000,1,21.99,7.39,29.38,29.38
9eb401aae2d502a73f4a27f97d3bebf5,f13bb2fb4cdf0a6655b9aaf846a73f13,delivered,2018-05-26T21:08:43.0000000,2018-06-13T18:36:37.0000000,2018-07-16T00:00:00.0000000,0,569.70,60.06,629.76,629.76
284c8e297603b066a7b64a7cbde7f9b3,4546f685cfe43aabb0bf3af4eabdc763,delivered,2017-06-03T16:52:47.0000000,2017-06-14T14:03:42.0000000,2017-06-27T00:00:00.0000000,0,56.99,11.90,68.89,68.89
e399680f053aca6ecc64cd1ec2c0741e,d42d70919f9ddfe513ce1d3df3ee8bec,delivered,2017-11-26T18:36:07.0000000,2017-12-11T19:42:44.0000000,2017-12-18T00:00:00.0000000,0,49.00,17.67,66.67,66.67
f23c71439ab24ac853522e783dd7dec2,68b7509c1f04aa6c537f935bb18b9645,delivered,2018-04-17T14:31:45.0000000,2018-05-04T20:36:57.0000000,2018-05-15T00:00:00.0000000,0,129.90,36.04,165.94,165.94
cc8389c87998ef48d592285b08d5106d,d23a0559b17d49af3cfb63c141bfd08d,delivered,2018-03-04T22:24:47.0000000,2018-04-02T13:38:35.0000000,2018-03-27T00:00:00.0000000,1,24.99,14.10,39.09,39.09
ea9184ad433a404df1d72fa0a8764232,92f70647283582ec50ca1bb5794f6c90,delivered,2018-08-20T20:10:03.0000000,2018-08-28T19:38:28.0000000,2018-09-11T00:00:00.0000000,0,89.00,18.72,107.72,107.72
dc32c5b96c5aa06641f7c32f3f1bce98,b5d99b818c44b7029424de7ce9798440,delivered,2017-12-10T23:02:03.0000000,2018-01-03T19:04:29.0000000,2018-01-12T00:00:00.0000000,0,56.99,16.16,73.15,73.15
67c8cb7add4e205c9021501079bc5f66,c1f66c1aa023b8b5a0f65327465efc7c,delivered,2018-08-16T15:35:40.0000000,2018-08-27T20:50:56.0000000,2018-08-28T00:00:00.0000000,0,159.90,8.38,168.28,168.28
24012690fe6562f4a154875f2f64ed93,5c964a570a4a20c82fb9798b6c555b19,delivered,2018-01-07T11:11:03.0000000,2018-01-11T23:18:27.0000000,2018-01-24T00:00:00.0000000,0,129.99,14.30,144.29,144.29
cb5084e6d5109655821d2054b7bec84c,16738db2ba964d2b05d642b0ff222451,delivered,2017-07-31T17:06:00.0000000,2017-08-07T18:12:00.0000000,2017-08-22T00:00:00.0000000,0,109.89,31.35,141.24,141.24
d8b81d0afc8e1dc9c448772c8789d612,ec6d733c729e45a75dcfa18d42c29c7a,delivered,2018-03-13T20:28:43.0000000,2018-03-29T16:28:57.0000000,2018-03-29T00:00:00.0000000,1,92.90,17.56,110.46,110.46
a62ca1ecd2ebb5a76f2df38e3024c324,63aa5b96f7dafc4bb3b80ee18c32b7f9,delivered,2018-04-22T02:43:22.0000000,2018-05-03T17:08:49.0000000,2018-05-18T00:00:00.0000000,0,28.82,19.32,48.14,48.14
5a1a4a4a31e003b67af6ef6dcb9750db,49c38c2dbdb7f2357b97af94661d1956,delivered,2018-08-03T11:46:40.0000000,2018-08-14T23:51:37.0000000,2018-09-06T00:00:00.0000000,0,129.49,27.21,156.70,156.70
55722f117fa81b20ab36bbfc3c8878dd,df1669128bc89d6b100a5cb141157b97,delivered,2018-04-08T21:05:50.0000000,2018-05-02T18:17:36.0000000,2018-04-27T00:00:00.0000000,1,86.40,19.57,105.97,105.97
b0f09542f907cada33dd7ff85f029a71,ad0d03e2b961f34fdc46f626f6862f00,delivered,2018-05-11T23:36:27.0000000,2018-05-18T21:05:02.0000000,2018-05-29T00:00:00.0000000,0,179.00,16.55,195.55,195.55
055336f2daf168319875b812d23de1d4,5840ca4dabfc4e4eac43cdc7123390c5,delivered,2018-03-24T13:13:08.0000000,2018-03-29T03:22:28.0000000,2018-04-06T00:00:00.0000000,0,358.98,19.22,378.20,378.20
570daa876f56bc4b6b5e503e01318c0e,b63e33229b055963236f49e39c1e8046,delivered,2017-11-22T18:23:16.0000000,2017-11-24T21:06:52.0000000,2017-12-04T00:00:00.0000000,0,72.48,9.94,82.42,82.42
9002c87ca6609313fe18204efa2c3a37,2224302c7f106ec29ae4a849b3d826af,delivered,2018-02-20T08:12:25.0000000,2018-03-06T19:46:47.0000000,2018-03-16T00:00:00.0000000,0,460.00,149.06,609.06,609.06
0fb09184aa674879c67d933523a4a0bb,1828873db87f59c258454599a88452b4,delivered,2018-06-11T22:00:28.0000000,2018-06-18T20:21:24.0000000,2018-06-28T00:00:00.0000000,0,79.90,18.86,98.76,98.76
56ce64b53ec3bb5b0525f21506619f8e,6d45947c18621227f1e82fda7a73f26c,delivered,2017-11-24T12:42:21.0000000,2017-12-05T22:36:39.0000000,2017-12-15T00:00:00.0000000,0,49.00,17.64,66.64,66.64
628287e102c84327f95402d4670434d2,0097c5abeb126a90646370f4a1cf3d93,delivered,2018-06-04T23:59:23.0000000,2018-06-16T10:32:17.0000000,2018-07-20T00:00:00.0000000,0,109.98,38.70,148.68,148.68
183a7d0aaaf6b16afaa897a44424494b,6976b13183e54d7c9dac5d94edefe662,delivered,2018-02-15T10:37:47.0000000,2018-03-26T18:32:21.0000000,2018-03-19T00:00:00.0000000,1,156.00,17.53,173.53,173.53
14dbe374dedd03ff06285484791c8d4e,d1435050629f62d0a602e7900894fa92,delivered,2018-07-31T21:48:05.0000000,2018-08-06T17:42:20.0000000,2018-08-10T00:00:00.0000000,0,56.10,13.97,70.07,70.07
21f1cdf47b2ebf6d58a4e07191ac5a98,2e947dd15ae10d889923d07c28b9ef23,delivered,2018-05-12T18:30:38.0000000,2018-05-17T16:02:47.0000000,2018-06-05T00:00:00.0000000,0,14.49,18.23,32.72,32.72
324213c21d2577b17bca52fb418cce03,aeaeb880137135bdc093ec402acea9c0,delivered,2018-08-08T18:25:48.0000000,2018-08-17T20:03:12.0000000,2018-08-22T00:00:00.0000000,0,97.50,19.87,117.37,117.37
e8c03a93e09bd0dde6dfabd1eac42235,4c6cc85a89f512df728a98f49b54c7de,delivered,2018-02-17T20:22:10.0000000,2018-03-01T23:13:02.0000000,2018-03-16T00:00:00.0000000,0,47.20,16.79,63.99,63.99
620b5f7f730ead80c8dba1202716a29f,6160230e6f8adb5cb023ad37203287a9,delivered,2018-04-16T14:21:41.0000000,2018-04-25T01:42:38.0000000,2018-05-09T00:00:00.0000000,0,49.90,15.23,65.13,65.13
c89f9200f57c5d1e1d7a7c6a98d45ff6,b68c905ab520e155e3e405bbf8dc1bb0,delivered,2018-02-06T20:55:29.0000000,2018-03-02T22:12:57.0000000,2018-03-05T00:00:00.0000000,0,96.36,16.43,112.79,112.79
f5c6db84c6a589ff1c0284e500a6acd3,2ad4f82ba85d382d9ee497dbe68d5c36,delivered,2018-05-21T16:33:10.0000000,2018-05-24T15:33:06.0000000,2018-05-29T00:00:00.0000000,0,109.90,9.12,119.02,119.02
698c42d4d45a628919b9b38241aebf4a,415318e16cc2f959d7c15cf63f127956,delivered,2017-09-20T13:56:43.0000000,2017-10-11T18:25:52.0000000,2017-10-24T00:00:00.0000000,0,368.90,50.02,418.92,418.92
6b8d21bbe1e219c7b5039f232ca30e46,2da3c88ac9284b3bf9bea4cb79fd0e47,delivered,2018-01-04T14:33:41.0000000,2018-01-16T23:31:52.0000000,2018-02-06T00:00:00.0000000,0,55.49,16.15,71.64,71.64
f798a01c8646f8e701280d70b10f84bf,46e11714d9f2fbe6e44ced00b92c73aa,delivered,2017-12-18T13:47:48.0000000,2017-12-28T14:51:51.0000000,2018-01-19T00:00:00.0000000,0,99.00,29.73,128.73,128.73
a5edec799559e5ad6a1afa8ad782a771,2151df75aff3122332dfc66083790d56,delivered,2018-07-16T19:40:09.0000000,2018-07-23T20:09:33.0000000,2018-08-07T00:00:00.0000000,0,99.00,18.79,117.79,117.79
7f78756aedc6c867e69e2dcfef932294,4df165e15f5c3b1bd4201efd8c8fe2c1,delivered,2017-06-16T10:32:52.0000000,2017-06-19T20:37:46.0000000,2017-07-06T00:00:00.0000000,0,279.90,13.46,293.36,293.36
dd501072091c950a1e6bb5ea9182df2a,345498125da8b61f64def813c4a2db79,delivered,2018-03-12T13:32:14.0000000,2018-05-14T15:18:58.0000000,2018-05-02T00:00:00.0000000,1,169.90,93.33,263.23,263.23
0be284f82e07ecf4a437f85b82ba09cf,a3777228aa1a73a3bf9a3127609cf68a,delivered,2018-06-16T09:18:08.0000000,2018-06-21T17:32:34.0000000,2018-07-11T00:00:00.0000000,0,99.97,15.80,115.77,115.77
297b78c63260d89009ce4a807842a5c0,ff92e1be6dc1bad3695547e321d2003b,delivered,2017-07-26T20:10:09.0000000,2017-08-11T21:37:41.0000000,2017-08-17T00:00:00.0000000,0,129.49,16.74,146.23,146.23
60b041f9c97f5cb1d089443156a52836,8dc532d8d7de85183b628175ba71e69e,delivered,2018-05-12T20:52:24.0000000,2018-06-05T12:16:24.0000000,2018-06-08T00:00:00.0000000,0,230.00,75.01,305.01,305.01
40df926a6d695cec9507ed972fa8b2f6,61911032487aa85b980785414f67e8b7,delivered,2017-04-03T18:20:46.0000000,2017-04-19T08:56:56.0000000,2017-05-02T00:00:00.0000000,0,129.60,11.52,141.12,141.12
00bd2cb7e9076e1ccc9f766fc01a4cfd,45016dcb53fa07cb0c050dc78b2d6f51,delivered,2018-04-18T10:00:14.0000000,2018-04-30T21:16:48.0000000,2018-05-23T00:00:00.0000000,0,98.81,13.81,112.62,112.62
c442924838668a8f207a02063556d814,9346c5bf5e6eac10f0c9feaff3eb306e,delivered,2017-11-16T19:37:21.0000000,2017-11-18T15:48:27.0000000,2017-11-29T00:00:00.0000000,0,184.00,13.84,197.84,197.84
ddf574153803a9012e68e479fa941b0f,84f9776d9f55cb53b6690857744ca1ba,delivered,2018-04-04T21:40:03.0000000,2018-04-21T06:19:16.0000000,2018-04-26T00:00:00.0000000,0,15.00,18.23,33.23,33.23
40deb01ced4c0d076432514cea0a091e,466ca075213145305a2760482ecf8c26,delivered,2018-03-11T11:55:16.0000000,2018-03-16T20:06:31.0000000,2018-03-23T00:00:00.0000000,0,18.89,7.55,26.44,26.44
6942e86d33b375b95195dda92c2f603d,d6cdfeca7b382005c0afaff5ee4c24cd,delivered,2018-03-24T18:25:24.0000000,2018-04-09T22:51:32.0000000,2018-04-26T00:00:00.0000000,0,30.00,18.23,48.23,48.23
45545b0586d46e77f4758cb7a15320b9,87cc80e439ab356ef3b045e8be9bcea3,delivered,2018-07-30T19:46:51.0000000,2018-08-01T19:28:54.0000000,2018-08-06T00:00:00.0000000,0,29.00,7.46,36.46,36.46
4b8332fdbf824168f691498b79e5e556,6d1fe6ac78f6c088409c33ab54124a35,delivered,2018-02-23T11:55:55.0000000,2018-03-08T16:51:58.0000000,2018-03-22T00:00:00.0000000,0,187.20,17.07,204.27,204.27
95e8e7edf6d02da861e93170a9953465,d5c3f175135abfeee7f63c1d64882156,delivered,2018-03-01T20:39:11.0000000,2018-03-16T21:32:24.0000000,2018-03-19T00:00:00.0000000,0,350.00,13.95,363.95,363.95
d341bf71429128ec496e8012f3f8e2a0,84cad6a5d13b2a45316812384327e16f,delivered,2018-06-12T21:41:59.0000000,2018-06-18T22:08:52.0000000,2018-06-29T00:00:00.0000000,0,84.90,14.90,99.80,99.80
a006e96e455871265c8ca46cf83bf54c,fcce126f6d5805434739fe769241e00c,delivered,2017-07-27T19:52:48.0000000,2017-08-01T19:25:42.0000000,2017-08-18T00:00:00.0000000,0,84.90,14.32,99.22,99.22
179b63fcfafb80e064370a2ce74c81f7,f63db8b1515a5d3606d101d9b9cf9fe2,delivered,2018-04-17T11:53:36.0000000,2018-05-25T13:41:46.0000000,2018-05-21T00:00:00.0000000,1,53.90,0.00,53.90,53.90
813bd43a2ed21157ce6f32346a63e01a,10606ec9144627ef888d2069483083a5,delivered,2018-06-25T01:14:24.0000000,2018-06-27T14:38:49.0000000,2018-07-05T00:00:00.0000000,0,109.99,9.52,119.51,119.51
24abde75980ca7fd4234cc23e098c2ee,e641f40e2e360a2c73d6cd8a50de252a,delivered,2018-04-24T10:08:21.0000000,2018-05-04T00:22:43.0000000,2018-05-18T00:00:00.0000000,0,29.99,15.23,45.22,45.22
520ddcbcf0082ed43b0a73ce1127f073,0c7e81c095866ddce9df46721a8a158a,delivered,2018-01-27T20:36:58.0000000,2018-02-06T12:22:40.0000000,2018-02-20T00:00:00.0000000,0,21.90,11.85,33.75,33.75
b686713e41eabb681b6e7948118f24f7,c7f26440b498a90f758f26eda34f1801,delivered,2018-03-19T12:14:50.0000000,2018-04-02T22:36:51.0000000,2018-04-19T00:00:00.0000000,0,144.99,17.28,162.27,162.27
ae5e5e33fbc4cfa818e4391563778f66,26107dfac63f8909bfbfaea86f095c05,delivered,2017-11-28T17:46:25.0000000,2017-12-03T18:38:35.0000000,2017-12-12T00:00:00.0000000,0,24.90,9.09,33.99,33.99
566c5bff1142c9d6003a83fd2e8ad1e5,892022d497c9598ce4a313f64ceaa87e,invoiced,2017-11-23T18:03:23.0000000,,2017-12-18T00:00:00.0000000,0,8.90,8.27,17.17,17.17
534c285356eb06898b7ea7edbb14476b,b692fb160782271845b7c858cbd9c1df,delivered,2018-03-23T08:49:19.0000000,2018-03-28T02:52:21.0000000,2018-04-11T00:00:00.0000000,0,255.00,24.10,279.10,279.10
68f0f840a681f5c203a817cdb263b739,2913c6807310716ade0bd399a9abca3e,delivered,2017-09-23T10:46:05.0000000,2017-10-13T17:33:47.0000000,2017-10-17T00:00:00.0000000,0,101.99,21.37,123.36,123.36
85be7c94bcd3f908fc877157ee21f755,54b307e9a6121f572faef4f220fbac3a,delivered,2017-09-21T22:00:36.0000000,2017-09-26T19:27:37.0000000,2017-10-13T00:00:00.0000000,0,59.99,12.76,72.75,72.75
abcbd7d5a339a1f5f553ba84b4d9cc69,da90cf906fefe43638ea19d590ad987c,delivered,2018-03-24T20:43:24.0000000,2018-04-12T22:09:50.0000000,2018-04-26T00:00:00.0000000,0,1299.00,23.97,1322.97,1322.97
47f1d4cd72cfee577340ecb01a3e8028,db4810eb355a4519838ae8a121975b6f,delivered,2017-11-05T11:12:52.0000000,2017-11-09T21:57:00.0000000,2017-11-24T00:00:00.0000000,0,299.90,13.60,313.50,313.50
99c9fec8ab028336e605f216e55337e6,1795d4e196e92788373519059c0e6897,delivered,2017-12-01T09:05:03.0000000,2017-12-18T18:35:16.0000000,2018-01-04T00:00:00.0000000,0,49.90,15.10,65.00,65.00
9c54a1816e487456bb7eb5082b9823ff,1d48a5dcde374b9d63b2c29e6af97cb8,delivered,2017-01-17T14:23:54.0000000,2017-02-08T08:43:59.0000000,2017-03-02T00:00:00.0000000,0,68.90,17.22,86.12,86.12
a7c06c01fe6ddeff25b3c60459b5fcb4,720f6f7d2b4d286d12fda1ea47781302,delivered,2017-05-29T09:28:35.0000000,2017-06-05T21:22:42.0000000,2017-07-03T00:00:00.0000000,0,49.80,23.70,73.50,73.50
d8d9232af59462bbb0961d11222ea210,22569cf3f36b02da715a15f53101ed52,delivered,2018-08-16T19:17:56.0000000,2018-08-22T17:48:53.0000000,2018-09-12T00:00:00.0000000,0,69.00,15.58,84.58,84.58
42d8cfd4e239b47ae745848a8bdd5193,43052296c9ba662bc8628ebf9661a86d,delivered,2018-02-26T10:30:52.0000000,2018-02-27T12:38:55.0000000,2018-03-12T00:00:00.0000000,0,54.90,13.08,67.98,67.98
e7e312612b232f936e5f1ff9ee5bc2b5,697100d1e9811a011dc96a0887406e50,delivered,2017-10-21T11:01:29.0000000,2017-11-01T16:12:43.0000000,2017-11-14T00:00:00.0000000,0,169.90,27.51,197.41,197.41
016fbc333d66b414be541c6159576c40,83fc79bfef5a8fb84c5d77f3748e0064,delivered,2018-05-30T18:09:10.0000000,2018-06-11T21:28:42.0000000,2018-07-24T00:00:00.0000000,0,84.90,18.52,103.42,103.42
