product_id,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
141bfc7707c259668ab7d5c4017dce4a,brinquedos,46,36,2,400,20,31,30
141f72cac97df846fc51097f795bd94e,automotivo,59,131,1,750,30,8,30
14227590bd7dbecb72b7b37fc74a8065,pet_shop,58,483,1,150,16,3,16
1427b126f61597524866770b05d4eed2,informatica_acessorios,51,378,1,200,17,13,13
1428c05db72682f014dc218c294724ea,musica,49,584,1,200,20,2,15
14296885533b327c1168b7940ae2bdb1,eletrodomesticos,55,156,1,300,28,13,18
142b4f0578f914f7b4ab677472850965,bebes,13,850,1,450,60,3,24
142c74d091a42c178b1c582535dcfabc,fashion_bolsas_e_acessorios,36,352,3,150,16,9,11
142c759524da90ea8c592f9b3b1fedb5,casa_conforto,60,249,3,7100,50,30,40
142def78f5d245670dbb99d00cd6e175,ferramentas_jardim,54,1313,2,900,20,20,20
142e24ca1186ae5c0a12a6c315bf43fa,telefonia,60,869,4,500,20,15,16
142edaf86e4eb5d0f928534667ab63f7,utilidades_domesticas,55,595,1,1300,30,30,30
142f698ead085dede05f43a7ea54e931,esporte_lazer,44,1137,1,3600,22,27,22
1431b5a121c1134957c9aff8c8db2bf9,papelaria,52,162,1,600,16,11,16
1434a45fb0e95dd43f674ddff1df8ca7,cama_mesa_banho,62,422,1,2000,35,10,25
143bc7fcaf6929ef5979e58abf39d4ed,moveis_escritorio,40,1189,1,18225,38,54,38
143bd097a677b205de2380a93b1f1a99,construcao_ferramentas_construcao,54,127,5,8600,60,20,40
143c616ec3fe0cb065c3805cf9bd812e,ferramentas_jardim,58,986,2,1100,30,23,20
143f3709e0b16bb2f1f5737e74ec15bc,telefonia,33,730,1,500,17,19,14
1440c3493146c70f05302fa3edf1038f,papelaria,59,1937,5,6250,32,36,32
144266e1585320d057797a369596bb8b,cool_stuff,39,765,2,1925,30,32,27
14449f70527389068db24e234b28a37d,beleza_saude,58,2076,4,300,20,2,25
1444bc50e2165224458beb85d5542beb,beleza_saude,38,1503,2,300,20,5,20
144958cbd9bf55a1227516709f793e50,moveis_decoracao,53,128,1,1750,34,16,25
144b8110f0a755915d67660ab747d9d6,brinquedos,29,252,5,3825,86,14,22
144e17b0496772329803ee3007951ec8,cama_mesa_banho,45,172,1,1221,40,12,40
144eead70e4afe55d6c90ce7b884af2d,moveis_decoracao,45,786,2,1100,45,45,11
144eebc150ba34b9f44f761513b5a394,automotivo,57,693,5,1175,68,8,35
144fc7abb16b6f6d92d2c9f34d3c3452,informatica_acessorios,39,1423,3,375,17,11,14
145028037adecb27b1a58cf9597676cc,moveis_escritorio,37,1259,1,6650,23,19,29
145140d23f166a1166dc4437107df8cc,papelaria,51,303,1,350,16,6,11
1454b29e83ab2f8bf6b4102736498ff5,telefonia_fixa,59,970,2,500,16,10,15
14555ba663de8689feacf1d0819cc3b3,esporte_lazer,42,660,1,2150,41,10,35
145978af3e89b318be0b717a0953649a,informatica_acessorios,56,295,3,150,31,3,28
145af826c44181c994b7476667a3ab00,esporte_lazer,47,664,1,300,20,20,20
14604c2eecc272f4c961e8274d667f85,esporte_lazer,38,317,6,450,18,8,11
1463ac0b4db553452c58c71a65c395cf,automotivo,56,700,1,50,32,2,24
146881934618f0efaf33d04909acd195,moveis_decoracao,55,3571,1,600,17,17,60
1468ae815f666819cd3fa15be0cc035a,eletronicos,58,870,1,575,26,26,26
1468c44dd6c3ecaa8e9b12a8a2a7ed0c,relogios_presentes,37,373,2,300,16,9,17
146a4eb8f7cef9788fecff10b104dec3,livros_interesse_geral,10,2068,1,1000,33,6,22
146df82d2ffd8fa52e2a5d6b6a0d6dff,fashion_bolsas_e_acessorios,47,731,1,200,16,2,11
146e38440bfc14b0d923856ddac3709f,brinquedos,42,1109,2,1300,16,35,58
146eb6d2e5e311d926d672b5b25d3f4a,beleza_saude,43,1983,1,2300,30,10,20
146ee97f86e3d0487f410ffc9896de9a,perfumaria,47,424,1,200,18,4,13
146f38b5c222913dbe6606e5a25cd318,esporte_lazer,54,454,1,3400,36,41,36
146f7b7f77ccadc63494db1aaad2bc7f,utilidades_domesticas,42,719,1,4088,40,23,25
146fed9eb1d0f9db43dad0c7c96fc6e8,cama_mesa_banho,50,392,1,1400,35,10,35
1473e2c8f813f1f2ec24bd8ff09ff55c,automotivo,59,695,6,1350,47,19,23
147a0207903133d4593e9f5d14793e45,brinquedos,44,530,1,450,18,14,15
147df4d924f569e480fbd77099707f08,cool_stuff,63,1066,6,14100,46,33,27
14814051ee1f5b23865b40f70a259d59,cama_mesa_banho,43,1162,5,5300,23,50,23
1486ffdf6241755c77f5345b01232361,cama_mesa_banho,57,592,1,1600,40,4,28
14887e028cbb3d23280fe0aedf6631a3,moveis_decoracao,52,472,1,2200,45,35,45
148c599356731b1d622e231d343e65bd,cama_mesa_banho,42,685,1,1000,16,22,11
148c9e8af97e807544e4487f137ad65e,construcao_ferramentas_construcao,41,202,1,2200,30,20,25
148d27957e1653a2e9c8c3771f5a5a0f,relogios_presentes,60,628,2,200,16,11,11
148f68f014d7729ff8193dd7fefd1c7c,informatica_acessorios,41,244,1,600,23,16,16
1490307eb0bc9c499936ad716b79ca45,climatizacao,53,204,1,4975,45,51,35
1491a8ff192d4b5c369b0eaa2fe33ee5,cama_mesa_banho,46,162,5,4600,60,19,50
1498bc64386d231c0b467a99561b1760,cama_mesa_banho,49,478,1,750,40,10,20
149a3fb259da124e9a12b7e145b9d5db,cama_mesa_banho,56,454,2,11000,50,20,40
149ab38a09937b9195cbcaa295cf4a44,casa_conforto,55,215,1,4350,45,15,35
149c06c0927fb59eff16690d31497f12,moveis_decoracao,29,456,4,200,18,6,22
149de4383ccb1829ea75380fc5f0b5fa,beleza_saude,51,584,1,750,18,19,23
149e60a7a51b85a834c055f8025ae3e5,utilidades_domesticas,54,945,4,600,16,18,11
14a0471af2a7bc596532fc8a6f29b1f8,relogios_presentes,57,180,4,250,16,2,11
14a174908a08ad7cfb56d3814d8e0ea5,cama_mesa_banho,52,1027,1,1150,28,26,23
14a5ea75139c76bd71255888d45a1f8d,fashion_bolsas_e_acessorios,54,1436,1,250,16,2,11
14a804caa27d1d738183cbbad4d84346,eletronicos,38,745,1,100,17,17,17
14a931266aff3fb450bab1d076bdfd7d,construcao_ferramentas_seguranca,21,348,2,219,17,8,12
14aa47b7fe5c25522b47b4b29c98dcb9,cama_mesa_banho,54,630,1,1100,16,10,16
14aa8b2c8709b5e12cf97b252e111a59,ferramentas_jardim,60,177,11,1000,35,20,20
14ad6805c263d8d758d648f46a06570e,bebes,30,782,1,350,18,14,18
14ae64f095e11f8010d2381ba2845cff,cama_mesa_banho,59,124,2,800,95,8,50
14b47a66430c89500f18cdaaef9e0c21,brinquedos,49,1230,7,3500,30,30,30
14b4ba1b43773a92e0abe6dc500fe18b,cool_stuff,63,237,1,850,23,18,33
14b6285353e31358b2273ae3818a4155,informatica_acessorios,53,769,1,1600,23,17,27
14b8624897d00288696764cc34c26f05,moveis_decoracao,52,401,1,550,42,2,32
14ba2925721da57b9f9edeff3d3c2d16,relogios_presentes,47,1193,1,350,21,12,15
14bc0f89b7126bb00dfa6432d85340de,relogios_presentes,30,156,1,550,20,10,16
14bcfd08402831f2e770b142a1203d9e,beleza_saude,52,708,5,400,25,15,15
14bd7e575a12cf8543db3afd53a844bd,esporte_lazer,33,1790,2,350,18,15,15
14c60b3a54996d02ff5d0d56d2aab05c,relogios_presentes,45,692,1,450,18,12,13
14c6b9fe1b59f7ac6bd12e243d859461,relogios_presentes,56,475,4,2000,42,10,37
14d003b4fde082d755674f43f7ceef55,papelaria,58,648,3,450,20,15,20
14d171d5043b1b2e14498f580e6225eb,cama_mesa_banho,52,330,1,600,16,10,16
14d2c4a849afdde0e39ffad27a1dfc56,eletrodomesticos,57,272,1,1650,50,2,37
14d617ec6c1f7a295007b14080e84a97,ferramentas_jardim,58,934,1,500,16,28,11
14d6a43dc8ec3b5e86ef500845374ebd,beleza_saude,52,1592,1,2400,18,30,18
14d8c1bbd5f367608c37522e99c47258,livros_interesse_geral,16,276,1,150,28,2,19
14d9afd912784344d5bb9a12b23478d2,cama_mesa_banho,55,318,1,4825,48,25,40
14dffa241a078aeaebaef48a49e807ca,bebes,43,746,4,250,16,7,11
14e31b2c05e808184df54e15e1a99e88,papelaria,36,74,1,400,16,13,24
14e3a1344aba7a9d568e0aa446da24be,cama_mesa_banho,60,298,1,4100,34,12,43
14e3c0e17eb29fa9b3492b3956d4371e,beleza_saude,53,1655,1,767,22,18,20
14e40526732f35d38620a487e0776b27,livros_interesse_geral,52,783,1,500,40,4,30
14e95770921ccb6caef2e6134c182d78,cool_stuff,55,1050,1,1850,42,25,15
14e9b59d37c1571b980c02e237a5d395,ferramentas_jardim,60,3920,3,6800,50,40,50
14ed7526330bb083481b32c7ab26f179,relogios_presentes,52,904,1,500,20,12,15
14f964bb089089d5e114cdaf786ce1b9,eletrodomesticos,59,251,1,175,28,13,18
14faa5803314c4ecfc2c915cd13fd24f,esporte_lazer,50,844,1,925,30,26,20
14ff2fd93669cee55ac37385a7409d5d,brinquedos,41,960,3,200,20,25,25
1501b0033c68a37fa9560033a440e529,eletroportateis,58,1160,6,410,24,22,17
15050d3aa6e44bc924642e38dc255677,eletrodomesticos,60,139,1,300,27,13,17
1507ad794e23a98d2e7097f799a890ca,informatica_acessorios,52,821,1,300,16,2,11
15080188e14924ee2c15f19fd258c0eb,automotivo,60,3389,2,250,24,18,18
150c699262a053229e89213dc9c358d2,sinalizacao_e_seguranca,60,480,1,300,16,14,15
1510ee95ef047969c335bac927d99bc4,papelaria,53,1118,2,800,26,5,36
151133751552ad5bdd6645dfdcb0e728,cama_mesa_banho,48,590,1,1475,38,11,30
151259fe8ced305ca05dc771fc72d711,esporte_lazer,32,839,1,418,18,13,14
1514ddb0f4a5afc8d24104e89c714403,pet_shop,54,282,1,200,16,2,11
15151e8a937f6a4d1a4f0c03c765c6f2,ferramentas_jardim,38,2612,3,50,51,22,22
15182e412b013f40aa860be89720c91f,livros_interesse_geral,30,922,1,800,22,8,16
151ad3b5a66539bdc84cf97a7c1d38ac,eletronicos,55,983,2,900,70,5,11
151d7733b44e0c7b292d7e2efb5424a2,cama_mesa_banho,59,305,1,3950,40,12,40
151f6da73d1f11e1a75553f0281d19dd,fashion_bolsas_e_acessorios,42,78,4,200,16,2,11
151f727718fd1e3d913e793a692c0f14,esporte_lazer,36,979,8,6350,90,20,25
152153cc85a6e47325494a479a93fc4b,telefonia,31,269,11,200,16,3,11
1522589c64efd46731d3522568e5bc83,artigos_de_natal,35,415,4,550,37,10,37
1522a5bd5aab30ceb119c8fb8ec5a8f0,esporte_lazer,32,682,1,190,22,5,15
152397b614be35e54106663bd5671f7d,ferramentas_jardim,57,355,1,546,16,15,15
1526b7538896e188f3072a7ee653c6c6,esporte_lazer,52,951,1,244,17,9,12
1528d0673079ce2d79d29753b800d76e,beleza_saude,58,790,4,800,20,7,20
1529199a7d88ac40cef5b4a508f18f2c,esporte_lazer,38,1043,2,500,17,5,13
152d8bb1e16d0a4f567c7cece5e92b6a,cama_mesa_banho,64,702,1,2700,42,16,36
152d9634a0dd1eccbd43fcd7c3512a14,beleza_saude,52,1293,1,2350,16,22,30
152e246b33c879d2b03461be76ca2ac4,moveis_decoracao,56,2010,2,1550,69,11,11
152eb960a9b1698e3b8dcd50aa14b611,beleza_saude,45,844,3,10200,48,48,18
152fb81ee80836f3a26b06fa79a6749d,automotivo,54,214,3,350,20,20,20
1531b09bff3fb016e5f0b4435b643672,eletronicos,45,676,2,500,25,11,18
1533438056d9a9bcb1295afd304e36df,moveis_decoracao,52,485,2,500,35,8,35
153409f359e71cf10b3935f68a69875d,cama_mesa_banho,57,270,1,850,48,13,37
15348d4e550d520b418c581a2012c0d9,casa_construcao,41,595,4,400,17,20,17
15360bd9d521956ac6fe8b4b8d6fe08c,utilidades_domesticas,53,242,1,1200,30,21,26
153ad88dad29825663dfb8588c45a1a2,bebes,30,362,3,200,16,11,11
153c09356373389880c8dc8d701a60d7,moveis_decoracao,48,416,4,13300,23,59,23
153d581044c5b30836c5a7d56687a735,esporte_lazer,51,2999,1,1150,105,10,15
15416967b480fca6c3ceac3335e57c36,utilidades_domesticas,57,284,2,7850,30,60,30
154358528b8fd5995d0d80abd3f4f08a,utilidades_domesticas,54,649,1,3800,35,28,32
154384dc7ddd772829294c13674dc719,esporte_lazer,56,2098,1,3200,20,20,20
15466e7f0fab155f0f387bc49eb7e304,automotivo,28,2355,4,16100,61,61,18
154696c4f8e96ed48f0c191eb09c0683,moveis_decoracao,53,890,1,150,19,5,25
154b6772d166a9c3398661ea26350dc6,esporte_lazer,51,512,3,7750,103,17,28
154cacf31b15a08f71d7666a1ac3c0bf,informatica_acessorios,46,339,1,1000,33,15,15
154e46f42e5665a0af25d2fc7c9e3321,esporte_lazer,34,569,1,478,49,10,25
154e7e31ebfa092203795c972e5804a6,beleza_saude,48,575,1,100,20,15,15
154f1553226255086ce3e22b1b013415,sinalizacao_e_seguranca,43,341,1,950,21,35,21
1550a0fe151b511cb7cb327c55c865d3,bebes,56,1386,9,10875,68,44,35
155222243017ed8a8a43eabf5b04144c,agro_industria_e_comercio,49,689,1,1950,19,44,11
15529bfa2d73947d1e03020f58f5a016,moveis_escritorio,34,1042,1,6800,45,55,16
15554042fe82e006a72cf392f462cd4e,telefonia,36,381,1,200,19,3,11
15557c53492889a2b63e65df34a738ab,relogios_presentes,28,188,1,200,16,2,11
1555b29b27754088e380f27d81d0311a,utilidades_domesticas,23,98,2,650,35,20,30
15562257608ee6ca7974526ef79eacda,livros_tecnicos,24,896,1,400,16,2,23
155663cd6bc8d7e90375c19f73136bab,relogios_presentes,37,238,1,250,20,11,17
1556a0ea84fd60589afa0d9618c47505,beleza_saude,53,3527,2,275,30,25,25
1556ff9027b40867291a46b185ececa5,perfumaria,43,649,2,150,23,10,14
15571dce56ff7d152dab99a0bc8354d5,esporte_lazer,50,1530,4,482,18,11,16
155815f7173905f1e5cde0b82adfc113,cama_mesa_banho,26,421,1,200,16,12,11
1558f7b0a51472d4c2af9153a2255beb,cama_mesa_banho,60,335,3,3150,60,10,60
1559e46cd3a07441620f97b068268ae0,fashion_bolsas_e_acessorios,48,385,4,150,16,9,11
155a2d804e1562dedf47f5a300115c7c,utilidades_domesticas,56,1184,1,1600,35,10,35
155eae0f604655ce68005b34cb88b7c9,construcao_ferramentas_construcao,52,3500,3,2700,16,11,11
1561355720506eaee90adde6aa1375a9,flores,47,232,1,350,16,11,11
1561c00eeaa35a78b884771143c513f5,informatica_acessorios,49,225,2,250,16,3,16
15627ec726c8361a54e87afd48c9ddab,informatica_acessorios,38,247,1,500,18,9,16
15650c1f25dd6e567eb1188df1c1a411,utilidades_domesticas,36,622,2,600,25,10,11
156687e7a24c248ccf007521b1b49857,cama_mesa_banho,44,284,1,1650,36,19,43
1567a054fc1af5ea367b0740ef9bc684,brinquedos,54,680,2,1200,21,40,29
1567eb3a02b49c99d7d07045e9ce94f5,automotivo,54,1081,6,1900,25,15,20
156929d95f2ef8373a04db2cb82bc3e1,fashion_bolsas_e_acessorios,54,840,1,100,16,14,14
156b348a4e7d61007fc06135f8a204b2,moveis_decoracao,57,1699,1,1000,60,11,11
156bb7508d25ad3108035c7ec3a3d2fb,papelaria,44,127,1,800,38,8,30
156c786708d60c0091d590d5ff937229,papelaria,51,322,1,100,16,6,13
156dc15f380f2c6fa999b386a90a8524,moveis_decoracao,29,306,1,2750,49,10,38
156fef830e2c8871e3f1bf4dadf8e312,esporte_lazer,54,436,1,1000,40,20,20
1574ed2c73e4465c572f68dd77528203,,,,,16000,58,28,58
157b4fa7c877c7b9fb762623e9c81c86,utilidades_domesticas,49,111,1,4500,70,15,15
157c0b6a86cb5823d6d2dd1fa8c5d450,ferramentas_jardim,41,561,1,1450,24,21,16
157d8cabb7a3a318aed5ce596f4be96e,artigos_de_festas,43,216,1,200,28,16,26
157ee978f4fcdf8984b0bb33a6687fde,bebidas,54,3077,1,650,19,19,19
15804bf9d24b0ff5a052ef9280ad6e63,moveis_decoracao,46,464,3,7300,66,12,45
158102fe543dbaeb84d87811bfe06d0d,moveis_decoracao,56,646,1,300,16,30,20
1582e72435d827bb125ed429ecfc56f6,fashion_bolsas_e_acessorios,48,1359,1,200,16,2,11
1583253d78b23f7808214770298e0118,consoles_games,27,632,1,250,17,2,14
158477fa4a1d33fa290291caefbc7883,moveis_decoracao,56,279,1,950,40,10,30
1584ce1843990c0f62e353fd0478c2df,cama_mesa_banho,55,226,1,1500,45,15,35
158566f2cfb3fd58a3770bc26f530f41,bebes,54,134,1,822,35,6,31
1585769f68320ec146a93097b0a1ab18,esporte_lazer,27,572,1,3900,46,36,26
15859e3a8aaa3c192c10a91d8722abd5,beleza_saude,51,2795,5,5650,36,26,36
1585efae0c3719cefae4c6b411f07fb6,moveis_sala,60,650,1,400,32,29,15
15873878161dd60a2de39df25443080e,brinquedos,60,1008,4,300,25,35,20
1589d392201547c9b78a117c0e2191dd,livros_tecnicos,28,1499,1,450,33,6,22
159065411d54fa1f2232d949976883db,artes,59,683,3,600,27,10,22
15908820640cd392b3655fb94cbbc0a8,automotivo,45,752,1,1475,23,9,13
1594082822fb91eb12404f8e79b59e47,eletroportateis,57,427,1,14700,37,60,37
1594615cd50616d0ac086f5581d04ac0,cama_mesa_banho,54,704,1,1900,40,15,32
15964f2421f68d33a3f74b037ebf8822,ferramentas_jardim,46,2303,2,286,22,19,19
1596772dbdf700f2e7dd35248fcde3aa,esporte_lazer,52,3541,1,2100,20,20,20
15994dc9c5505e5feb9780945ed1cc8a,pet_shop,51,1294,5,9850,16,72,92
159afb2051a2a69bcd9a594ce5ed6452,malas_acessorios,37,358,1,950,12,32,46
159cad5d8dadf4141e99b88d58c0c943,bebes,21,396,1,717,34,24,34
159d2dfef362b9ad87fc748aeca593e8,esporte_lazer,31,792,3,400,23,20,15
159dc4423e5092c3baa443379a458fa9,beleza_saude,55,1165,1,1100,37,12,22
159e7e73295b609960c0797eb64b3d39,pet_shop,52,418,1,467,22,34,21
159ea658243f5e5c4a18fa69d80adc16,informatica_acessorios,60,3858,3,5650,35,20,47
159ec57903b1ef5807cc73ebf66d12c6,automotivo,48,1639,1,100,20,20,20
15a581e2cae15fe40ac430f07dc6aa12,casa_construcao,57,1018,1,450,18,19,13
15a8b28443e64b840cc27ee2491507d4,beleza_saude,59,458,1,750,20,20,20
15a9e834e89eab39d973492882c658d6,cama_mesa_banho,52,530,6,949,30,20,26
15ae68f4be12b1e7037da33a1ef9753a,casa_conforto,58,216,3,7600,50,30,40
15b0e8706bf37a95f2bb3665c4cc4c6c,fashion_underwear_e_moda_praia,55,487,3,250,17,9,27
15b11b38d792e5d8189446d9131d0fb4,utilidades_domesticas,38,655,3,2350,48,10,39
15b142fc0f773fb67de91301d1701894,moveis_decoracao,63,418,1,900,24,5,20
15b1da0aa0ff79960dd5ee9cd1ab17d3,pet_shop,22,2390,1,5500,25,40,25
15b1f9b06d0e709552d7d8638387e09b,moveis_decoracao,24,498,2,400,16,25,15
15b3d40f375c0645c1eed4ed1cd8e17a,fashion_bolsas_e_acessorios,30,401,3,150,16,11,11
15b3d4c8373cd64166af5504b49d289d,moveis_decoracao,60,856,1,1400,43,5,30
15b47fee52c928cd7d75996f767efb8b,cine_foto,49,503,2,150,16,5,12
15b5589e105e35c3db7dc3ebbe55e13e,brinquedos,9,994,1,350,26,6,15
15b5c55e291cc54d93c46c9a3c9bb9b2,livros_tecnicos,37,1106,1,1000,27,5,19
15b5d9fcf84c060e00b0883def7d10e6,automotivo,58,237,1,50,16,10,16
15b97877de8d9061b450f77805b0f95d,utilidades_domesticas,58,1847,1,150,18,9,12
15ba996726b61ab95153368a8082c5d7,industria_comercio_e_negocios,54,2587,1,7000,40,30,40
15bb6bb477d5bbfe167f6dc44b6846a8,moveis_decoracao,49,868,1,1000,40,8,40
15be8ab92cd1c32b16ff30292ef39991,utilidades_domesticas,51,1993,3,8200,45,2,45
15bef25125df6626665f702257bd1e79,beleza_saude,59,1343,3,150,16,6,11
15bfe701fea63d0f6384b743e492b3fb,fashion_bolsas_e_acessorios,47,433,5,150,17,4,14
15c078f58e790a7618352d6cc1571025,moveis_sala,43,807,1,11300,50,20,50
15c2f1db81672725401439acc4872622,utilidades_domesticas,39,403,2,2500,48,10,35
15c30c08ae39469fbf52befff9569adb,eletronicos,29,247,1,490,18,11,13
15c507fd1d486501a97bd53f82445f1e,pet_shop,24,2738,2,250,20,20,20
15c53c3819865dc1083cf45b3b888b43,relogios_presentes,59,324,5,280,30,30,30
15c6285354cb4294fba984d48fd19805,bebidas,28,932,1,1400,25,25,25
15c8a0cce7382cf9029bfcb3998cfb7e,telefonia_fixa,59,1809,5,2400,26,26,26
15cd17d090c2d99322fbbe56d7571fb6,moveis_decoracao,43,328,7,4150,36,36,36
15cd31f93b25e5a517f05b1af31d353f,brinquedos,55,1475,1,400,20,20,20
15cf6e60f6f3fc09598470e5d9a6d13c,bebes,49,375,6,200,29,7,16
15d0beee06988a8a3a98717582e478e6,esporte_lazer,44,3674,1,1400,31,36,31
15d165bec0a8ecf3a213dfb0b891e715,moveis_sala,49,287,2,4050,50,10,50
15d20fc83a2c6720616bce544affa439,telefonia,58,437,2,100,19,3,11
15d30ec01983f8e4e69ff7ee703e5815,papelaria,41,100,1,1275,39,21,27
15d43d4703185739abdf015897e34974,telefonia,31,330,1,275,18,3,12
15d44826d5399e2de342314886ff0e05,esporte_lazer,52,822,1,2400,21,21,21
15d46964df616d5206807cd84b95b73d,fashion_calcados,43,647,3,900,19,9,20
15d5088ad671c687e6ee89b9ba4e0766,eletroportateis,25,812,1,17325,35,40,40
15d8ac236009f0d5e74a5033a53ba460,pet_shop,60,2582,3,7150,35,35,35
15d9c7e1411ece24a0053b1e876e4d4c,telefonia,56,856,1,289,17,9,18
15dc5bc6f0f1e1a0d0255098726060c7,casa_conforto_2,42,423,1,425,105,20,20
15dde66eab29d86c576343ead646ccd2,cool_stuff,37,360,1,831,36,27,39
15de022edf1005363381e66bed514528,moveis_decoracao,52,361,2,100,16,3,23
15e71ca2be5a30e15c92ab4b36450571,telefonia,56,535,7,300,16,20,11
15eb9e69b64370ff66882a2eff037862,automotivo,60,651,5,3375,72,4,46
15ebe9dfd8d6e1cce0d81bce5de8cffc,beleza_saude,59,1179,1,320,19,14,14
15f17270133dfedc0e1064782a60e374,cool_stuff,51,305,3,6000,52,44,27
15f4274d2a06f9da4e476ad9bb5c80b9,papelaria,53,139,1,1000,20,45,35
15f47d3a8c0c553dc9aba3d2d5dc88c3,fashion_bolsas_e_acessorios,35,462,4,1400,45,11,35
15f4e7802068bb117c1e6c0ad3edfefd,bebes,60,1107,3,900,42,25,15
15f50a93f26d97e9c940e45271e8c177,eletronicos,49,568,3,7100,74,10,20
15f773b4fea5b2ab681b02620b0c3a95,,,,,750,16,25,15
15fdd6032f35d4add5066fb90be28630,relogios_presentes,60,718,5,950,16,2,20
16007704980fa90718364a0dd747133e,beleza_saude,46,2729,1,1550,27,9,18
1600dcf1cea8c0c83702e07b577ab231,relogios_presentes,57,181,4,250,16,2,20
1603fa7aafd20f7aff7f05bf4616355b,brinquedos,45,811,3,450,32,18,19
16042ffa9e13c9207641ee169b044346,eletroportateis,47,616,2,2167,19,20,18
16048247166ec654c76c845f308c85f5,perfumaria,45,973,2,400,16,22,16
16078eb07519685083510f372565ddc7,automotivo,49,2304,4,300,16,6,15
1612209b0b37fbe80e1e8e1b7d19ca1d,informatica_acessorios,56,580,4,1600,20,15,20
1613b819ab5dae53aead2dbb4ebdb378,automotivo,60,982,2,50,17,10,15
161465fcbd2f97c7bbb1d199c7402fcf,utilidades_domesticas,59,1236,1,950,23,18,23
16197dbfbd978dcb5cd7ce71e756a549,malas_acessorios,38,238,1,700,16,40,30
161c9558fccfbf0a9ed72b42285635ec,sinalizacao_e_seguranca,59,592,2,450,60,30,22
161ccc972b7b25a5e2d43376b8b333c5,utilidades_domesticas,51,700,1,600,23,23,20
16241e79b047426033194065d8b321b2,moveis_decoracao,57,526,2,400,18,19,14
16245c0134a3dedc3e2c124260925f70,cama_mesa_banho,56,610,1,600,16,10,16
16280ca280a86fee2ba3c928ed04439f,moveis_decoracao,64,236,11,2200,31,11,26
1629b469d01aadb4f92644039ad17d5c,telefonia,59,776,6,300,17,4,12
162c1a60e671a6632c2a03243557d549,esporte_lazer,56,898,6,1800,72,22,11
162e010af9fe224d35fd8496a273fb02,moveis_decoracao,60,2901,3,1800,105,8,35
1631507f13bd83d2f01e4fea424c852b,,,,,200,16,2,11
1631c9e1ec508b76a2a0615751e73405,brinquedos,54,1205,1,400,25,13,20
1632189d4c3d9e64cf3fd110b93f1a19,fashion_bolsas_e_acessorios,56,1474,1,200,16,2,11
163302a9e5ed53e2b3062577e254ce16,informatica_acessorios,50,3052,5,150,16,16,16
163365b4428bf91ee261186233e5f796,cool_stuff,46,455,3,3350,24,30,21
16376850de9d7788d802f09e462231d0,cama_mesa_banho,53,164,1,2200,45,14,34
163a503e8aa4c48bfd077f416e4341d4,agro_industria_e_comercio,40,628,1,2650,52,13,32
163ba96993ec61eac36239e7301827c4,fashion_calcados,57,404,4,1400,22,12,33
163da86e86f0089de089399c28c3fcbb,informatica_acessorios,60,407,3,400,16,3,21
163e6400e6dadd0fe04775c5e9331fda,bebes,29,462,1,500,47,10,36
1641c200f3f8a804770370f3be6eb727,beleza_saude,39,845,1,2100,19,19,19
16447aab914c7ecbeb5b7b7518ff3d94,moveis_decoracao,63,395,1,150,25,5,20
164520f853fb53ecd0b55302c564f7ad,beleza_saude,44,597,1,350,26,17,20
1647c3a7ca962b86bad1f87a895f582d,automotivo,43,962,1,350,20,15,15
1648c250bc294f3df8137d9a38d42a65,moveis_decoracao,57,2055,2,600,68,8,13
1649163ed6805e0d648900a0b2c0fe4d,instrumentos_musicais,60,802,2,3600,18,30,29
164979bae3a9db1859e725b3a793f4d2,informatica_acessorios,58,191,3,400,50,15,25
1649a221a63658447144a466b159b101,esporte_lazer,54,352,5,1600,23,25,25
164a001b8c3c3be1c4c04f158bfafaca,ferramentas_jardim,32,1142,2,3020,35,23,25
164c46357539e20cff56925225cf924c,esporte_lazer,38,490,1,700,28,15,20
164e1fc9dbbb8ec54611e3eaa25ef263,instrumentos_musicais,58,952,1,2000,35,10,82
164ef5973ee113556104727b850ae68f,papelaria,35,165,1,700,50,18,34
165160698dfc8156898999e0be8c4b27,utilidades_domesticas,58,591,1,1300,30,40,30
16522de6b7f6222b7f9c3b00a0cf3218,bebes,50,339,2,8400,45,25,45
165948b2c41e846df7d09b56826a747f,fashion_bolsas_e_acessorios,55,89,1,200,16,2,11
1659de378e430012cdd7ecff272bce7a,moveis_decoracao,58,531,1,800,18,26,18
165b395c969ae612f3d4009d829ffd94,moveis_decoracao,57,2042,2,3000,69,11,11
165b735d5e65bee3592afb5d43af3397,cama_mesa_banho,44,385,1,817,32,6,28
165c9d7f2d58ca8e4af9381c0b0226a4,eletronicos,34,279,4,417,17,9,15
165cf891cdb818da8293163bf0a9b2ba,informatica_acessorios,51,156,1,100,16,6,14
165d14e4b5729a3abf7ea2a5062dd118,relogios_presentes,53,548,2,350,16,11,11
165deaf73f29fe5f4e6c607b40d93d26,bebes,60,1196,3,2050,42,25,15
165f86fe8b799a708a20ee4ba125c289,cool_stuff,40,1456,1,2425,29,30,19
165fb50db4fca5b20adf857e6292b171,perfumaria,35,1059,1,200,16,9,11
16616beea59b12efb813aafa8b759f23,telefonia,50,1986,1,100,19,5,13
16644bd7e1afa400c4039ea1be1b974c,eletroportateis,52,1356,1,450,22,16,16
